Unnamed,Unnamed: 0,key,question,options,survey,Unnamed: 0.1
39,39,RQ4_F1Be_W42,"Thinking about environmental research scientists, how often would you say they care about the best interests of the public","['All or most of time', 'Some of the time', 'Only a little of the time', 'None of the time', 'Refused']",Pew_American_Trends_Panel_W42,
71,71,INEQ8_i_W54,"How much, if at all, do you think the following proposals would do to reduce economic inequality in the U.S.? Expanding government benefits for the poor","['A great deal', 'A fair amount', 'Not too much', 'Nothing at all', 'Refused']",Pew_American_Trends_Panel_W54,
35,35,MOTHER_W50,Is your mother living?,"['Yes', 'No', 'Refused']",Pew_American_Trends_Panel_W50,35.0
52,52,WHYNOTBIZF2G_W36,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Women are held to higher standards than men","['Major reason', 'Minor reason', 'Not a reason', 'Refused']",Pew_American_Trends_Panel_W36,
95,95,RACESURV45_W43,How many black people in our country do you think would confront a black friend or family member if they made a racist or racially insensitive comment or joke about people who are white?,"['All or most', 'Some', 'Only a few', 'None', 'Not sure', 'Refused']",Pew_American_Trends_Panel_W43,
83,83,ECON5_h_W54,Do you think the country's current economic conditions are helping or hurting people who are black?,"['Helping a lot', 'Helping a little', 'Hurting a little', 'Hurting a lot', 'Neither helping nor hurting', 'Refused']",Pew_American_Trends_Panel_W54,
7,7,ESSENPOLF1G_W36,"In general, how important, if at all, is it to you for someone in high political office to be persuasive?","['Essential', 'Important, but not essential', 'Not important', 'Refused']",Pew_American_Trends_Panel_W36,
125,125,DNA5_W50,Did your DNA test results change the way you think about your racial or ethnic identity?,"['Yes, changed', 'No, did not change', 'Refused']",Pew_American_Trends_Panel_W50,125.0
81,81,DATAUSEd_W49,Do you think the following uses of data/information are acceptable or unacceptable? Makers of a fitness tracking app sharing their users' data with medical researchers seeking to better understand the link between exercise and heart disease,"['Acceptable', 'Unacceptable', 'Not sure', 'Refused']",Pew_American_Trends_Panel_W49,
63,63,HIGHEDWRNGB_W36,Please indicate whether this is a reason why you think the higher education system in the U.S. is going in the wrong direction. Professors are bringing their political and social views into the classroom,"['Major reason', 'Minor reason', 'Not a reason', 'Refused']",Pew_American_Trends_Panel_W36,
95,95,FAMSURV32e_W50,How do you feel about your spouse's/partner's approach to parenting?,"['Very satisfied', 'Somewhat satisfied', 'Somewhat dissatisfied', 'Very dissatisfied', 'Refused']",Pew_American_Trends_Panel_W50,95.0
8,10,MASC2_W29,"Now thinking about how you see yourself, would you describe yourself as","['Very manly or masculine', 'Somewhat manly or masculine', 'Not too manly or masculine', 'Not at all manly or masculine', 'Refused']",Pew_American_Trends_Panel_W29,8.0
51,51,SOCIETY_RELG_W92,Do you think a decline in the share of Americans belonging to an organized religion is generally good or bad for our society?,"['Very good for society', 'Somewhat good for society', 'Neither good nor bad for society', 'Somewhat bad for society', 'Very bad for society', 'Refused']",Pew_American_Trends_Panel_W92,
6,6,SOCTRUST2_W32,"Generally speaking, would you say that","['Most people can be trusted', 'Most people cannot be trusted', 'Refused']",Pew_American_Trends_Panel_W32,
92,92,RACESURV40_W43,How many white people in our country do you think are prejudiced against black people?,"['All or most', 'Some', 'Only a few', 'None', 'Not sure', 'Refused']",Pew_American_Trends_Panel_W43,
90,90,WHADVANT_W32,"On a different subject how much, if at all, do white people benefit from advantages in society that black people do not have?","['A great deal', 'A fair amount', 'Not too much', 'Not at all', 'Refused']",Pew_American_Trends_Panel_W32,
16,16,RACESURV5b_W43,"Overall, how does being black affect people's ability to get ahead in our country these days?","['Helps a lot', 'Helps a little', 'Hurts a little', 'Hurts a lot', 'Neither helps nor hurts', 'Refused']",Pew_American_Trends_Panel_W43,
41,41,GOVPRIOjF1_W41,"If you were deciding what the federal government should do to improve the quality of life for future generations, what priority would you give to avoiding tax increases?","['A top priority', 'An important, but not a top priority', 'A lower priority', 'Should not be done', 'Refused']",Pew_American_Trends_Panel_W41,
37,37,ECON4_g_W54,"Thinking about your own household's financial situation, how much, if at all, does the federal budget deficit affect your household's financial situation?","['A great deal', 'A fair amount', 'Not too much', 'Not at all', 'Refused']",Pew_American_Trends_Panel_W54,
113,113,TRAITPOLMF1G_W36,"In general, how do you think being physically attractive impacts a man's chances of getting elected to high political office?","[""Mostly helps a man's chances"", ""Mostly hurts a man's chances"", ""Doesn't make much of a difference"", 'Refused']",Pew_American_Trends_Panel_W36,
22,24,GUNFRIEND_W26,"As far as you know, how many of your friends, if any, own guns?","['All or most', 'Some', 'Only a few', 'None', 'Refused']",Pew_American_Trends_Panel_W26,
52,54,GUNRESPNOKIDSE_W26,Thinking about gun owners who do not have children in their home how important do you think it is for them to: Advise visitors with children that there are guns in the house,"['Essential', 'Important but not essential', 'Not important', 'Should not be done', 'Refused']",Pew_American_Trends_Panel_W26,
45,47,GROWUPGUN4_W26,"Thinking about the people in the community where you spent the majority of time when you were growing up, as far as you know, how many people owned guns?","['All or most', 'Some', 'Only a few', 'None', 'Refused']",Pew_American_Trends_Panel_W26,
131,131,MOREWMN1F2_W36,"As you may know, more women are running for U.S. Congress this year than in the past. Do you think this is","['A good thing', 'A bad thing', 'Neither a good thing nor a bad thing', 'Refused']",Pew_American_Trends_Panel_W36,
85,85,BETTERBIZ1F2D_W36,"In general, do you think men or women in top executive business positions are better at working well under pressure?","['Men are better', 'Women are better', 'No difference', 'Refused']",Pew_American_Trends_Panel_W36,
66,66,INEQ8_d_W54,"How much, if at all, do you think the following proposals would do to reduce economic inequality in the U.S.? Expanding Medicare so that it covers Americans of all ages","['A great deal', 'A fair amount', 'Not too much', 'Nothing at all', 'Refused']",Pew_American_Trends_Panel_W54,
46,46,PAR2_W50,"In general, do you think your parents do mother does father does","['Too much for you', 'Too little for you', 'About the right amount', 'Refused']",Pew_American_Trends_Panel_W50,46.0
35,35,RQ4_F1Ba_W42,"Thinking about environmental research scientists, how often would you say they do a good job conducting research","['All or most of time', 'Some of the time', 'Only a little of the time', 'None of the time', 'Refused']",Pew_American_Trends_Panel_W42,
27,31,FUD33B_W34,"Even if you are not sure, which is closer to your views? Do you think foods with genetically modified ingredients are generally","['Better for your health than foods with no genetically modified ingredients', 'Worse for your health than foods with no genetically modified ingredients', 'Neither better nor worse for your health than foods with no genetically modified ingredients', 'Refused']",Pew_American_Trends_Panel_W34,
30,32,MAN1D_W29,"In general, how much pressure, if any, do you think men face in our country these days to be willing to throw a punch if provoked?","['A lot', 'Some', 'Not too much', 'None at all', 'Refused']",Pew_American_Trends_Panel_W29,30.0
12,12,RACESURV2_W43,"The U.S. population is made up of people of many different races and ethnicities. Overall, do you think this is","['Very good for the country', 'Somewhat good for the country', 'Somewhat bad for the country', 'Very bad for the country', 'Neither good nor bad for the country', 'Refused']",Pew_American_Trends_Panel_W43,
5,5,JOBTRAIN_W54,"Looking ahead, how important do you think it will be for you to get training and develop new skills throughout your work life in order to keep up with changes in the workplace?","['Essential', 'Important, but not essential', 'Not important', 'Refused']",Pew_American_Trends_Panel_W54,
25,25,ECON3_d_W54,"How much, if at all, do you think the cost of health care is contributing to your opinion about how the economy is doing?","['A great deal', 'A fair amount', 'Not too much', 'Not at all', 'Refused']",Pew_American_Trends_Panel_W54,
31,31,ELDFINANCEF2_W41,Who do you think should be mostly responsible for paying for the long-term care older Americans may need?,"['Family members', 'Government', 'Older Americans themselves', 'Refused']",Pew_American_Trends_Panel_W41,
65,67,NOCARRYGUN_W26,And would you say you never carry a handgun or pistol because you don't want to or for some other reason?,"[""Don't want to carry"", 'Some other reason', 'Refused']",Pew_American_Trends_Panel_W26,
27,27,GAP21Q15_b_W82,"Please compare the US to other developed nations in a few different areas. In each instance, how does the US compare? Colleges and universities","['The best', 'Above average', 'Average', 'Below average', 'The worst', 'Refused']",Pew_American_Trends_Panel_W82,
81,81,SOLVPROBa_W41,"In the future, what kind of an impact do you think science and technology will have in solving the biggest problems facing the country?","['A very positive impact', 'A somewhat positive impact', 'A somewhat negative impact', 'A very negative impact', 'Refused']",Pew_American_Trends_Panel_W41,
91,91,RACESURV38_W43,"How often, if ever, do you stop yourself from saying something because someone might think you are racist or racially insensitive?","['Often', 'Sometimes', 'Rarely', 'Never', 'Refused']",Pew_American_Trends_Panel_W43,
37,37,RACESURV15a_W43,"Since President Trump was elected, do you think it has become more common or less common for people to express racist or racially insensitive views, or is it about as common as it was before?","['More common', 'Less common', 'About as common', 'Refused']",Pew_American_Trends_Panel_W43,
84,84,ECON5_i_W54,Do you think the country's current economic conditions are helping or hurting people who are Hispanic?,"['Helping a lot', 'Helping a little', 'Hurting a little', 'Hurting a lot', 'Neither helping nor hurting', 'Refused']",Pew_American_Trends_Panel_W54,
13,15,GUNTYPEOWNC_W26,Do you currently or have you ever owned a shotgun?,"['Yes, I currently own', 'Yes, I have owned in the past but do not currently own', 'No, I have never owned', 'Refused']",Pew_American_Trends_Panel_W26,
40,40,RACESURV17_W43,"How much, if at all, do you think the legacy of slavery affects the position of black people in American society today?","['A great deal', 'A fair amount', 'Not much', 'Not at all', 'Refused']",Pew_American_Trends_Panel_W43,
48,48,GAP21Q25_W82,"How much, if anything, would you be willing to change about how you live and work to help reduce the effects of global climate change? Would you be willing to make","['A lot of changes', 'Some changes', 'Only a few changes', 'No changes at all', 'Refused']",Pew_American_Trends_Panel_W82,
59,63,EVOTHREE_W34,"Which of these statements comes closer to your own views, even if neither is exactly right?","['Humans have evolved over time due to processes such as natural selection; God or a higher power had no role in this proc', 'Humans have evolved over time due to processes that were guided or allowed by God or a higher power', 'Refused']",Pew_American_Trends_Panel_W34,
44,44,RQ1_F1C_W42,"In general, would you say your view of nutrition research scientists is","['Mostly positive', 'Mostly negative', 'Neither positive nor negative', 'Refused']",Pew_American_Trends_Panel_W42,
12,12,GAP21Q7_a_W82,Would you say the US has done a good or bad job dealing with the coronavirus outbreak?,"['Very good', 'Somewhat good', 'Somewhat bad', 'Very bad', 'Refused']",Pew_American_Trends_Panel_W82,
4,4,CONFb_W42,"How much confidence, if any, do you have in the news media to act in the best interests of the public?","['A great deal of confidence', 'A fair amount of confidence', 'Not too much confidence', 'No confidence at all', 'Refused']",Pew_American_Trends_Panel_W42,
136,136,E5_W36,"This question is about your household is your spouse now employed full-time, part-time or not employed?","['Full-time', 'Part-time', 'Not employed', 'Refused']",Pew_American_Trends_Panel_W36,
30,34,FUD37B_W34,How likely is it that genetically modified foods will lead to health problems for the population as a whole,"['Very likely', 'Fairly likely', 'Not too likely', 'Not at all likely', 'Refused']",Pew_American_Trends_Panel_W34,
105,105,RACESURV51_W43,"Thinking about the community where you live, do you wish your community was","['More racially mixed', 'Less racially mixed', 'About as racially mixed as it is', 'Refused']",Pew_American_Trends_Panel_W43,
8,8,CONFe_W42,"How much confidence, if any, do you have in religious leaders to act in the best interests of the public?","['A great deal of confidence', 'A fair amount of confidence', 'Not too much confidence', 'No confidence at all', 'Refused']",Pew_American_Trends_Panel_W42,
72,74,FAVORS_CPS_W29,"In the last 12 months, how often did you and your neighbors do favors for each other?","['Basically every day', 'A few times a week', 'A few times a month', 'Once a month', 'Less than once a month', 'Not at all', 'Refused']",Pew_American_Trends_Panel_W29,72.0
26,28,SEENFEM_W29,"On a different topic how important is it to you, personally, to be seen by others as womanly or feminine?","['Very important', 'Somewhat important', 'Not too important', 'Not at all important', 'Refused']",Pew_American_Trends_Panel_W29,26.0
49,51,GUNRESPNOKIDSB_W26,Thinking about gun owners who do not have children in their home how important do you think it is for them to: Keep all of their guns unloaded,"['Essential', 'Important but not essential', 'Not important', 'Should not be done', 'Refused']",Pew_American_Trends_Panel_W26,
63,63,IDIMPORT_W43,How important is being Asian to how you think about yourself?,"['Extremely important', 'Very important', 'Moderately important', 'Only a little important', 'Not at all important', 'Refused']",Pew_American_Trends_Panel_W43,
4,4,FAMSURV1_W50,"At this point in your life, which of the following would be best for you personally?","['Working full-time for pay', 'Working part-time for pay', 'Not working for pay at all', 'Refused']",Pew_American_Trends_Panel_W50,4.0
64,64,HARASS1F1d_W41,"When it comes to sexual harassment and sexual assault in the workplace today, how much of a problem, if at all, would you say women not being believed when they claim that they have experienced sexual harassment or ass is?","['Major problem', 'Minor problem', 'Not a problem', 'Refused']",Pew_American_Trends_Panel_W41,
46,46,GAP21Q23_W82,"In the US, do you think discrimination against people based on their race or ethnicity is a","['Very serious problem', 'Somewhat serious problem', 'Not too serious problem', 'Not a problem at all', 'Refused']",Pew_American_Trends_Panel_W82,
44,46,GROWUPGUN2C_W26,"Would you say the following was a reason or was not a reason why there were guns in your household when you were growing up? For sport shooting, including target shooting and trap and skeet","['Yes, was a reason', 'No, was not a reason', 'Refused']",Pew_American_Trends_Panel_W26,
6,6,GAP21Q4_d_W82,Do you have a favorable or unfavorable opinion of the European Union,"['Very favorable', 'Somewhat favorable', 'Somewhat unfavorable', 'Very unfavorable', 'Refused']",Pew_American_Trends_Panel_W82,
55,55,RQ5_F1C_W42,"Overall, do you think research misconduct by nutrition research scientists is","['A very big problem', 'A moderately big problem', 'A small problem', 'Not a problem at all', 'Refused']",Pew_American_Trends_Panel_W42,
49,49,RACESURV19c_W43,"Do you think each is a major reason, minor reason, or not a reason why black people in our country may have a harder time getting ahead than white people? Less access to good quality schools","['Major reason', 'Minor reason', 'Not a reason', 'Refused']",Pew_American_Trends_Panel_W43,
99,99,RACESURV47d_W43,"For each, please indicate if you, personally, think it is acceptable. Casting an actor to play a character of a race or ethnicity other than their own","['Always acceptable', 'Sometimes acceptable', 'Rarely acceptable', 'Never acceptable', 'Not sure', 'Refused']",Pew_American_Trends_Panel_W43,
118,118,TRAITBIZWF2D_W36,"In general, how do you think being approachable impacts a woman's chances of getting a top executive business position?","[""Mostly helps a woman's chances"", ""Mostly hurts a woman's chances"", ""Doesn't make much of a difference"", 'Refused']",Pew_American_Trends_Panel_W36,
7,7,GAP21Q4_e_W82,Do you have a favorable or unfavorable opinion of the United Nations,"['Very favorable', 'Somewhat favorable', 'Somewhat unfavorable', 'Very unfavorable', 'Refused']",Pew_American_Trends_Panel_W82,
76,76,BETTERPOL2F1A_W36,"And thinking about some specific policy areas, in general, do you think men or women in high political offices are better at handling economic conditions?","['Men are better', 'Women are better', 'No difference', 'Refused']",Pew_American_Trends_Panel_W36,
74,76,WORRYBILL_W29,How worried are you right now about not having enough to pay your normal monthly bills?,"['Very worried', 'Moderately worried', 'Not too worried', 'Not worried at all', 'Refused']",Pew_American_Trends_Panel_W29,74.0
68,68,BETTERPOL1F1B_W36,"In general, do you think men or women in high political offices are better at being compassionate and empathetic?","['Men are better', 'Women are better', 'No difference', 'Refused']",Pew_American_Trends_Panel_W36,
53,53,WHYNOTBIZF2H_W36,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Women have to more to prove themselves than men","['Major reason', 'Minor reason', 'Not a reason', 'Refused']",Pew_American_Trends_Panel_W36,
103,103,GAP21Q47_W82,"When it comes to whether or not to limit Chinese students studying in the US, do you","['Strongly support limiting Chinese students', 'Somewhat support limiting Chinese students', 'Somewhat oppose limiting Chinese students', 'Strongly oppose limiting Chinese students', 'Refused']",Pew_American_Trends_Panel_W82,
18,20,REASONGUND_W26,"Please indicate whether the following is a major reason, a minor reason, or not a reason why you own a gun. As part of a gun collection","['Major reason', 'Minor reason', 'Not a reason', 'Refused']",Pew_American_Trends_Panel_W26,
2,2,SATLIFEc_W50,Please tell us whether you are satisfied or dissatisfied with your personal financial situation.,"['Very satisfied', 'Somewhat satisfied', 'Somewhat dissatisfied', 'Very dissatisfied', 'Refused']",Pew_American_Trends_Panel_W50,2.0
76,76,GAP21Q33_r_W82,"Thinking about long-range foreign policy goals, how much priority, if any, do you think aiding refugees fleeing violence around the world should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']",Pew_American_Trends_Panel_W82,
3,3,SATLIFED_W32,Please tell us whether you are satisfied or dissatisfied with your current job or career.,"['Very satisfied', 'Somewhat satisfied', 'Somewhat dissatisfied', 'Very dissatisfied', 'Refused']",Pew_American_Trends_Panel_W32,
46,46,MADEUPTOPICc_W45,How much made-up news and information do you think is created about science and technology topics?,"['A lot', 'Some', 'Not much', 'None', 'Refused']",Pew_American_Trends_Panel_W45,46.0
26,28,GUNSAFE_W26,Does having a gun in your household make you feel,"['Safer than you would feel without a gun in your household', 'Less safe than you would feel without a gun in your household', 'No more or less safe', 'Refused']",Pew_American_Trends_Panel_W26,
110,110,TRAITPOLMF1D_W36,"In general, how do you think being approachable impacts a man's chances of getting elected to high political office?","[""Mostly helps a man's chances"", ""Mostly hurts a man's chances"", ""Doesn't make much of a difference"", 'Refused']",Pew_American_Trends_Panel_W36,
64,66,CARRYGUN_W26,"How often, if ever, do you carry a handgun or pistol outside your home, not including times when you are transporting it?","['All of the time', 'Most of the time', 'Only some of the time', 'Never', 'Refused']",Pew_American_Trends_Panel_W26,
35,35,ECON4_e_W54,"Thinking about your own household's financial situation, how much, if at all, does real estate values in your area affect your household's financial situation?","['A great deal', 'A fair amount', 'Not too much', 'Not at all', 'Refused']",Pew_American_Trends_Panel_W54,
68,68,GAP21Q33_j_W82,"Thinking about long-range foreign policy goals, how much priority, if any, do you think dealing with global climate change should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']",Pew_American_Trends_Panel_W82,
85,85,ECON5_j_W54,Do you think the country's current economic conditions are helping or hurting people without college degrees?,"['Helping a lot', 'Helping a little', 'Hurting a little', 'Hurting a lot', 'Neither helping nor hurting', 'Refused']",Pew_American_Trends_Panel_W54,
10,10,CONFg_W42,"How much confidence, if any, do you have in business leaders to act in the best interests of the public?","['A great deal of confidence', 'A fair amount of confidence', 'Not too much confidence', 'No confidence at all', 'Refused']",Pew_American_Trends_Panel_W42,
78,78,RACESURV34c_W43,"Overall, how much has your family's financial situation when you were growing up helped or hurt your ability to get ahead?","['Helped a lot', 'Helped a little', 'Hurt a little', 'Hurt a lot', 'Neither helped nor hurt', 'Refused']",Pew_American_Trends_Panel_W43,
28,28,GAP21Q15_c_W82,"Please compare the US to other developed nations in a few different areas. In each instance, how does the US compare? Standard of living","['The best', 'Above average', 'Average', 'Below average', 'The worst', 'Refused']",Pew_American_Trends_Panel_W82,
19,19,GAP21Q10_W82,"Thinking about restrictions on public activity in the US over the course of the coronavirus outbreak, do you think there should have been","['More restrictions', 'Fewer restrictions', 'The restrictions were about right', 'Refused']",Pew_American_Trends_Panel_W82,
36,36,FATHER_W50,Is your father living?,"['Yes', 'No', 'Refused']",Pew_American_Trends_Panel_W50,36.0
