Unnamed,Unnamed: 0,key,question,options,survey,Unnamed: 0.1
65,65,RACESURV28a_W43,"Would you say that black people are treated less fairly than white people, white people are treated less fairly than black people, or both are treated about equally in in hiring, pay and promotions situations?","['Black people are treated less fairly than white people', 'White people are treated less fairly than black people', 'Both are treated about equally', 'Refused']",Pew_American_Trends_Panel_W43,
67,67,HARASS1NOWRKF2d_W41,"When it comes to sexual harassment and sexual assault today, how much of a problem, if at all, would you say women not being believed when they claim that they have experienced sexual harassment or assault is?","['Major problem', 'Minor problem', 'Not a problem', 'Refused']",Pew_American_Trends_Panel_W41,
117,117,TRAITBIZWF2C_W36,"In general, how do you think being ambitious impacts a woman's chances of getting a top executive business position?","[""Mostly helps a woman's chances"", ""Mostly hurts a woman's chances"", ""Doesn't make much of a difference"", 'Refused']",Pew_American_Trends_Panel_W36,
74,76,GUNACTIVITYB_W26,"How often, if ever, do you watch TV programs about guns or watch gun-oriented videos","['Often', 'Sometimes', 'Hardly ever', 'Never', 'Refused']",Pew_American_Trends_Panel_W26,
15,15,RQ2_F1A_W42,"How much, if anything, do you know about what medical research scientists do?","['A lot', 'A little', 'Nothing at all', 'Refused']",Pew_American_Trends_Panel_W42,
72,72,INEQ8_j_W54,"How much, if at all, do you think the following proposals would do to reduce economic inequality in the U.S.? Breaking up large corporations","['A great deal', 'A fair amount', 'Not too much', 'Nothing at all', 'Refused']",Pew_American_Trends_Panel_W54,
45,45,GOVPRIOnF2_W41,"If you were deciding what the federal government should do to improve the quality of life for future generations, what priority would you give to reducing spending for roads, bridges and other infrastructure?","['A top priority', 'An important, but not a top priority', 'A lower priority', 'Should not be done', 'Refused']",Pew_American_Trends_Panel_W41,
12,12,HOMEASSIST4_W49,How important is it that your smart speaker takes your personal interests and preferences into account when responding to your questions or commands?,"['Very important', 'Somewhat important', 'Not too important', 'Not important at all', 'Refused']",Pew_American_Trends_Panel_W49,
47,47,RACESURV19a_W43,"Do you think each is a major reason, minor reason, or not a reason why black people in our country may have a harder time getting ahead than white people? Racial discrimination","['Major reason', 'Minor reason', 'Not a reason', 'Refused']",Pew_American_Trends_Panel_W43,
2,2,ESSENPOLF1B_W36,"In general, how important, if at all, is it to you for someone in high political office to be compassionate and empathetic?","['Essential', 'Important, but not essential', 'Not important', 'Refused']",Pew_American_Trends_Panel_W36,
53,55,BOYSF1B_W29,"When it comes to raising boys, would you say there is too much emphasis or too little emphasis on encouraging boys to talk about their feelings when they are sad or upset these days, or is it about right?","['Too much emphasis', 'Too little emphasis', 'About right', 'Refused']",Pew_American_Trends_Panel_W29,53.0
56,56,INEQ5_i_W54,"How much, if at all, do you think some people starting out with more opportunities than others contributes to economic inequality in this country?","['Contributes a great deal', 'Contributes a fair amount', 'Contributes not too much', 'Contributes not at all', 'Refused']",Pew_American_Trends_Panel_W54,
5,5,WORRYD_W26,"How much, if at all, do you worry about the following happening to you? Not being able to pay your bills","['Worry a lot', 'Worry a little', 'Do not worry at all', 'Refused']",Pew_American_Trends_Panel_W26,
36,36,GAP21Q19_c_W82,How much confidence do you have in russian President Vladimir Putin to do the right thing regarding world affairs?,"['A lot of confidence', 'Some confidence', 'Not too much confidence', 'No confidence at all', 'Refused']",Pew_American_Trends_Panel_W82,
41,41,PROG_RNEED_W92,"How much more, if anything, needs to be done to ensure equal rights for all Americans regardless of their racial or ethnic backgrounds?","['A lot', 'A little', 'Nothing at all', 'Refused']",Pew_American_Trends_Panel_W92,
28,30,MAN1B_W29,"In general, how much pressure, if any, do you think men face in our country these days to have many sexual partners?","['A lot', 'Some', 'Not too much', 'None at all', 'Refused']",Pew_American_Trends_Panel_W29,28.0
3,3,GAP21Q4_a_W82,Do you have a favorable or unfavorable opinion of the United States,"['Very favorable', 'Somewhat favorable', 'Somewhat unfavorable', 'Very unfavorable', 'Refused']",Pew_American_Trends_Panel_W82,
80,80,WILLMOVE_W32,"Regardless of whether you would want to move, how likely is it that you will move to a different community at some point in the future?","['Very likely', 'Somewhat likely', 'Not too likely', 'Not at all likely', 'Refused']",Pew_American_Trends_Panel_W32,
78,78,FUTR_DIV_W41,"By 2050, do you expect that people who are married will be","['More likely to get divorced than people are now', 'Less likely to get divorced than people are now', 'About as likely to get divorced as people are now', 'Refused']",Pew_American_Trends_Panel_W41,
51,53,GUNRESPNOKIDSD_W26,Thinking about gun owners who do not have children in their home how important do you think it is for them to: Advise visitors that there are guns in the house,"['Essential', 'Important but not essential', 'Not important', 'Should not be done', 'Refused']",Pew_American_Trends_Panel_W26,
59,59,RACESURV27_W43,"How much, if at all, do you think what happens to Asians in the country overall affects what happens in your own life?","['A lot', 'Some', 'Not much', 'Not at all', 'Refused']",Pew_American_Trends_Panel_W43,
15,15,GAP21Q7_d_W82,"Would you say the World Health Organization, or WHO has done a good or bad job dealing with the coronavirus outbreak?","['Very good', 'Somewhat good', 'Somewhat bad', 'Very bad', 'Refused']",Pew_American_Trends_Panel_W82,
116,116,FAMSURV44_W50,"In the past 12 months, how much financial help, if any, did you provide for your adult child(ren) ages 18 to 29?","['A lot', 'Some', 'Only a little', 'None at all', 'Refused']",Pew_American_Trends_Panel_W50,116.0
19,23,FUD24_W34,Do you think organic fruits and vegetables are generally,"[""Better for one's health than conventionally grown foods"", ""Worse for one's health than conventionally grown foods"", ""Neither better nor worse for one's health than conventionally grown foods"", 'Refused']",Pew_American_Trends_Panel_W34,
43,43,FAMSURV17_W50,"Thinking about the adults in your life, who is the person you feel closest to?","['Your spouse', 'Your partner or boyfriend or girlfriend', 'An adult child', 'A sibling', 'Your mother', 'Your father', 'A friend', 'Another A family member', 'Someone else', 'Refused']",Pew_American_Trends_Panel_W50,43.0
90,90,GAP21Q38_c_W82,"How much, if at all, do you think the US benefits from being a member of the World Health Organization, or WHO organizations?","['A great deal', 'A fair amount', 'Not too much', 'Not at all', 'Refused']",Pew_American_Trends_Panel_W82,
31,33,MAN1E_W29,"In general, how much pressure, if any, do you think men face in our country these days to be emotionally strong?","['A lot', 'Some', 'Not too much', 'None at all', 'Refused']",Pew_American_Trends_Panel_W29,31.0
53,53,ROMRELSER_W50,How serious would you say your current romantic relationship is?,"['Very serious', 'Somewhat serious', 'Not too serious', 'Not at all serious', 'Refused']",Pew_American_Trends_Panel_W50,53.0
60,60,IDIMPORT_W43,How important is being white to how you think about yourself?,"['Extremely important', 'Very important', 'Moderately important', 'Only a little important', 'Not at all important', 'Refused']",Pew_American_Trends_Panel_W43,
15,15,RACESURV5a_W43,"Overall, how does being white affect people's ability to get ahead in our country these days?","['Helps a lot', 'Helps a little', 'Hurts a little', 'Hurts a lot', 'Neither helps nor hurts', 'Refused']",Pew_American_Trends_Panel_W43,
25,27,SHOOTFREQ_W26,"How often, if ever, do you go shooting or to a gun range?","['Often', 'Sometimes', 'Rarely', 'Never', 'Refused']",Pew_American_Trends_Panel_W26,
28,28,TRACKGOV1b_W49,"As far as you know, how much of what you do offline like where you are or who you are talking to is being tracked by the government?","['All or almost all of it', 'Most of it', 'Some of it', 'Very little of it', 'None of it', 'Refused']",Pew_American_Trends_Panel_W49,
9,9,EAT1_W34,How often do you choose foods to eat because they are healthy and nutritious?,"['All of the time', 'More than half of the time', 'About half of the time', 'Less than half of the time', 'Never', 'Refused']",Pew_American_Trends_Panel_W34,
53,53,INEQ5_f_W54,"How much, if at all, do you think some people work harder than others contributes to economic inequality in this country?","['Contributes a great deal', 'Contributes a fair amount', 'Contributes not too much', 'Contributes not at all', 'Refused']",Pew_American_Trends_Panel_W54,
69,69,RACESURV28e_W43,"Would you say that black people are treated less fairly than white people, white people are treated less fairly than black people, or both are treated about equally in by the criminal justice system situations?","['Black people are treated less fairly than white people', 'White people are treated less fairly than black people', 'Both are treated about equally', 'Refused']",Pew_American_Trends_Panel_W43,
125,125,TRAITBIZMF2D_W36,"In general, how do you think being approachable impacts a man's chances of getting a top executive business position?","[""Mostly helps a man's chances"", ""Mostly hurts a man's chances"", ""Doesn't make much of a difference"", 'Refused']",Pew_American_Trends_Panel_W36,
5,5,FAMSURV2Ma_W50,"In general, how important, if at all, is being married in order for a man to live a fulfilling life?","['Essential', 'Important, but not essential', 'Not important', 'Refused']",Pew_American_Trends_Panel_W50,5.0
68,68,ELECT_CONF3_PRVFR_W92,"Still thinking about elections in the country, how confident, if at all, are you that people who are not legally qualified to vote are prevented from casting a ballot","['Very confident', 'Somewhat confident', 'Not too confident', 'Not at all confident', 'Refused']",Pew_American_Trends_Panel_W92,
64,64,HIGHEDWRNGC_W36,Please indicate whether this is a reason why you think the higher education system in the U.S. is going in the wrong direction. Colleges and universities are too concerned about protecting students from views they might find offensive,"['Major reason', 'Minor reason', 'Not a reason', 'Refused']",Pew_American_Trends_Panel_W36,
84,84,INFOCHALa_W45,How much of a challenge do you think political divides are in addressing made-up news and information?,"['A very big challenge', 'A moderately big challenge', 'A small challenge', 'Not a challenge at all', 'Refused']",Pew_American_Trends_Panel_W45,84.0
37,37,FREECOLL_W92,Would you favor or oppose making tuition at public colleges and universities free for all American students?,"['Strongly favor', 'Somewhat favor', 'Somewhat oppose', 'Strongly oppose', 'Refused']",Pew_American_Trends_Panel_W92,
43,43,CONTROLGRPc_W49,"How much control, if any, do you think you have over who can access the purchases you've made, either online or in person?","['A lot of control', 'A little control', 'No control', 'Refused']",Pew_American_Trends_Panel_W49,
18,18,RACESURV5d_W43,"Overall, how does being Asian affect people's ability to get ahead in our country these days?","['Helps a lot', 'Helps a little', 'Hurts a little', 'Hurts a lot', 'Neither helps nor hurts', 'Refused']",Pew_American_Trends_Panel_W43,
58,60,GIRLSF2C_W29,"When it comes to raising girls, would you say there is too much emphasis or too little emphasis on encouraging girls to stand up for themselves these days, or is it about right?","['Too much emphasis', 'Too little emphasis', 'About right', 'Refused']",Pew_American_Trends_Panel_W29,58.0
113,113,FAMSURV39_W50,"In general, how much, if at all, would you say that you rely on a parent for emotional support?","['A lot', 'Some', 'Only a little', 'Not at all', 'Refused']",Pew_American_Trends_Panel_W50,113.0
29,31,MAN1C_W29,"In general, how much pressure, if any, do you think men face in our country these days to join in when other men are talking about women in a sexual way?","['A lot', 'Some', 'Not too much', 'None at all', 'Refused']",Pew_American_Trends_Panel_W29,29.0
61,61,GAP21Q33_c_W82,"Thinking about long-range foreign policy goals, how much priority, if any, do you think strengthening the United Nations should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']",Pew_American_Trends_Panel_W82,
25,25,FTRWORRYc_W41,"Still thinking about the future of our country, how worried are you, if at all, about the way the government in Washington works?","['Very worried', 'Fairly worried', 'Not too worried', 'Not at all worried', 'Refused']",Pew_American_Trends_Panel_W41,
47,47,GAP21Q24_W82,"How concerned are you, if at all, that global climate change will harm you personally at some point in your lifetime?","['Very concerned', 'Somewhat concerned', 'Not too concerned', 'Not at all concerned', 'Refused']",Pew_American_Trends_Panel_W82,
44,44,GOVPRIOmF2_W41,"If you were deciding what the federal government should do to improve the quality of life for future generations, what priority would you give to increasing spending on Social Security, Medicare and Medicaid?","['A top priority', 'An important, but not a top priority', 'A lower priority', 'Should not be done', 'Refused']",Pew_American_Trends_Panel_W41,
72,72,UNIMMIGCOMM_W92,"When it comes to people who have immigrated to the U.S illegally, do you think they generally make the communities they live in","['A lot better', 'A little better', 'A little worse', 'A lot worse', 'Refused']",Pew_American_Trends_Panel_W92,
42,42,GOVPRIOkF2_W41,"If you were deciding what the federal government should do to improve the quality of life for future generations, what priority would you give to increasing military spending?","['A top priority', 'An important, but not a top priority', 'A lower priority', 'Should not be done', 'Refused']",Pew_American_Trends_Panel_W41,
130,130,WMNPRZ1_W36,Do you think it would be a good thing or a bad thing for the country if a woman was elected president?,"['Very good', 'Somewhat good', 'Somewhat bad', 'Very bad', 'Refused']",Pew_American_Trends_Panel_W36,
69,71,S12_W29,"In the last 12 months, how often did you eat dinner with any of the other members of your household?","['Basically every day', 'A few times a week', 'A few times a month', 'Once a month', 'Less than once a month', 'Not at all', 'Refused']",Pew_American_Trends_Panel_W29,69.0
27,29,MAN1A_W29,"In general, how much pressure, if any, do you think men face in our country these days to be interested in sports?","['A lot', 'Some', 'Not too much', 'None at all', 'Refused']",Pew_American_Trends_Panel_W29,27.0
49,49,COHABDUR_W50,Now thinking about the partner you are currently living with how long have you and your partner been living together?,"['Less than one year', '1 year to less than 3 years', '3 years to less than 5 years', '5 years to less than 10 years', '10 years to less than 20 years', '20 years or more', 'Refused']",Pew_American_Trends_Panel_W50,49.0
82,82,PQ4_F2Bc_W42,"Thinking about environmental health specialists, how often would you say they admit mistakes and take responsibility for them","['All or most of the time', 'Some of the time', 'Only a little of the time', 'None of the time', 'Refused']",Pew_American_Trends_Panel_W42,
34,34,RACESURV13_W43,"How likely, if at all, is it that black people in our country will eventually have equal rights with whites?","['Very likely', 'Somewhat likely', 'Not too likely', 'Not at all likely', 'Refused']",Pew_American_Trends_Panel_W43,
36,38,GUNCONTRIBC_W26,"How much, if at all, do you think the amount of gun violence in movies and television contributes to gun violence in the country today?","['A great deal', 'A fair amount', 'Not too much', 'Not at all', 'Refused']",Pew_American_Trends_Panel_W26,
23,23,CONTROLCO_W49,How much control do you think you have over the data that companies collect about you?,"['A great deal of control', 'Some control', 'Very little control', 'No control', 'Refused']",Pew_American_Trends_Panel_W49,
72,72,GAP21Q33_n_W82,"Thinking about long-range foreign policy goals, how much priority, if any, do you think limiting the power and influence of Iran should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']",Pew_American_Trends_Panel_W82,
114,114,POLCHF1_W36,"In general, what do you think is better for a woman who wants to reach high political office?","['Having children before she enters politics', 'Waiting until she is well-established in her political career to have children', 'Not having children at all', 'Refused']",Pew_American_Trends_Panel_W36,
75,75,RACESURV29d_W43,"In your daily life, how much interaction, if any, would you say you have with people who are asian","['A lot of interaction', 'Some interaction', 'Not much interaction', 'No interaction at all', 'Refused']",Pew_American_Trends_Panel_W43,
44,44,GAP21Q21_e_W82,"In the US, how strong, if at all, are conflicts between people who practice different religions?","['Very strong conflicts', 'Strong conflicts', 'Not very strong conflicts', 'There are not conflicts', 'Refused']",Pew_American_Trends_Panel_W82,
46,46,GOVPRIOoF2_W41,"If you were deciding what the federal government should do to improve the quality of life for future generations, what priority would you give to dealing with climate change?","['A top priority', 'An important, but not a top priority', 'A lower priority', 'Should not be done', 'Refused']",Pew_American_Trends_Panel_W41,
51,51,INEQ5_d_W54,"How much, if at all, do you think too much regulation of major corporations contributes to economic inequality in this country?","['Contributes a great deal', 'Contributes a fair amount', 'Contributes not too much', 'Contributes not at all', 'Refused']",Pew_American_Trends_Panel_W54,
106,106,RACESURV52_W43,"How much, if at all, would it bother you to hear people speak a language other than English in a public place?","['A lot', 'Some', 'Not much', 'Not at all', 'Refused']",Pew_American_Trends_Panel_W43,
93,93,ECIMPg_W54,How much power and influence do you think people who are wealthy have on today's economy?,"['Too much power and influence', 'Not enough power and influence', 'About the right amount', 'Refused']",Pew_American_Trends_Panel_W54,
48,48,MARRDUR_W50,Now thinking about your spouse how long have you and your spouse been married?,"['Less than one year', '1 year to less than 3 years', '3 years to less than 5 years', '5 years to less than 10 years', '10 years to less than 20 years', '20 years or more', 'Refused']",Pew_American_Trends_Panel_W50,48.0
42,42,RACESURV18b_W43,"Thinking again about race and race relations in the U.S. in general, how well, if at all, do you think each of these groups get along with each other in our society these days? Blacks and Hispanics","['Very well', 'Pretty well', 'Not too well', 'Not at all well', 'Not sure', 'Refused']",Pew_American_Trends_Panel_W43,
11,11,HOMEASSIST3_W49,"Do you ever say ""please"" when speaking to your smart speaker?","['Yes, frequently', 'Yes, on occasion', 'No', 'Refused']",Pew_American_Trends_Panel_W49,
102,102,TRAITPOLWF1C_W36,"In general, how do you think being ambitious impacts a woman's chances of getting elected to high political office?","[""Mostly helps a woman's chances"", ""Mostly hurts a woman's chances"", ""Doesn't make much of a difference"", 'Refused']",Pew_American_Trends_Panel_W36,
58,58,WHYNOTBIZF2M_W36,"For each one of the following, please indicate whether you think it is a reason why there aren't more women in top executive business positions. Women have fewer opportunities to interact with people in senior positions outside of work","['Major reason', 'Minor reason', 'Not a reason', 'Refused']",Pew_American_Trends_Panel_W36,
104,104,TRAITPOLWF1E_W36,"In general, how do you think being assertive impacts a woman's chances of getting elected to high political office?","[""Mostly helps a woman's chances"", ""Mostly hurts a woman's chances"", ""Doesn't make much of a difference"", 'Refused']",Pew_American_Trends_Panel_W36,
83,83,FAMSURV29_W50,"How often, if ever, do you and your partner talk about getting married?","['Often', 'Sometimes', 'Rarely', 'Never', 'Refused']",Pew_American_Trends_Panel_W50,83.0
31,35,FUD37C_W34,How likely is it that genetically modified foods will create problems for the environment,"['Very likely', 'Fairly likely', 'Not too likely', 'Not at all likely', 'Refused']",Pew_American_Trends_Panel_W34,
8,8,GOVPRIORITYc_W54,How much of a priority should the following be for the federal government to address: Reducing economic inequality,"['A top priority', 'Important, but lower priority', 'Not too important', 'Should not be done', 'Refused']",Pew_American_Trends_Panel_W54,
95,95,CLASS_W32,"If you were asked to use one of these commonly used names for the social classes, which would you say you belong in?","['Upper class', 'Upper-middle class', 'Middle class', 'Lower-middle class', 'Lower class', 'Refused']",Pew_American_Trends_Panel_W32,
71,71,GAP21Q33_m_W82,"Thinking about long-range foreign policy goals, how much priority, if any, do you think reducing the spread of infectious diseases should be given?","['Top priority', 'Some priority', 'No priority', 'Refused']",Pew_American_Trends_Panel_W82,
10,10,FAMSURV2Wa_W50,"In general, how important, if at all, is being married in order for a woman to live a fulfilling life?","['Essential', 'Important, but not essential', 'Not important', 'Refused']",Pew_American_Trends_Panel_W50,10.0
5,5,CONFc_W42,"How much confidence, if any, do you have in the military to act in the best interests of the public?","['A great deal of confidence', 'A fair amount of confidence', 'Not too much confidence', 'No confidence at all', 'Refused']",Pew_American_Trends_Panel_W42,
82,82,GAP21Q34_d_W82,"Thinking about Joe Biden's ability to handle a number of things, how confident are you that Joe Biden can do deal effectively with global climate change?","['Very confident', 'Somewhat confident', 'Not too confident', 'Not at all confident', 'Refused']",Pew_American_Trends_Panel_W82,
45,45,WHYNOTPOLF1K_W36,Please indicate whether you think the following is is a reason why there are fewer women than men in high political offices. Women don't do as good of a job selling their accomplishments,"['Major reason', 'Minor reason', 'Not a reason', 'Refused']",Pew_American_Trends_Panel_W36,
75,75,REPRSNTDEM_W92,How well does the Democratic party represent the interests of people like you?,"['Very well', 'Somewhat well', 'Not too well', 'Not at all well', 'Refused']",Pew_American_Trends_Panel_W92,
34,36,GUNCONTRIBA_W26,"How much, if at all, do you think the ease with which people can legally obtain guns contributes to gun violence in the country today?","['A great deal', 'A fair amount', 'Not too much', 'Not at all', 'Refused']",Pew_American_Trends_Panel_W26,
43,43,GOVPRIOlF2_W41,"If you were deciding what the federal government should do to improve the quality of life for future generations, what priority would you give to who come here legally? Allowing more immigrants into the U.S.","['A top priority', 'An important, but not a top priority', 'A lower priority', 'Should not be done', 'Refused']",Pew_American_Trends_Panel_W41,
23,23,COMMIMPG_W32,"How important is it to you, personally, to live in a community with a strong sense of community","['Very important', 'Somewhat important', 'Not too important', 'Not at all important', 'Refused']",Pew_American_Trends_Panel_W32,
4,4,ESSENPOLF1D_W36,"In general, how important, if at all, is it to you for someone in high political office to work well under pressure?","['Essential', 'Important, but not essential', 'Not important', 'Refused']",Pew_American_Trends_Panel_W36,
66,66,RACESURV28b_W43,"Would you say that black people are treated less fairly than white people, white people are treated less fairly than black people, or both are treated about equally in in stores or restaurants situations?","['Black people are treated less fairly than white people', 'White people are treated less fairly than black people', 'Both are treated about equally', 'Refused']",Pew_American_Trends_Panel_W43,
66,66,FAMSURV23c_W50,"Thinking back to when you started living with your partner, how much, if at all, was you or your partner were pregnant a reason you decided to move in together?","['Major reason', 'Minor reason', 'Not a reason', 'Refused']",Pew_American_Trends_Panel_W50,66.0
31,31,GAP21Q15_f_W82,"Please compare the US to other developed nations in a few different areas. In each instance, how does the US compare? Entertainment, including movies, music and television","['The best', 'Above average', 'Average', 'Below average', 'The worst', 'Refused']",Pew_American_Trends_Panel_W82,
62,66,EVOBIOA_W34,"From what you have heard or read, which of these statements about the development of human life on Earth comes closest to what most biological scientists say?","['Humans have evolved over time due to processes such as natural selection', 'Humans have existed in their present form since the beginning of time', 'Not sure', 'Refused']",Pew_American_Trends_Panel_W34,
